conjunto,modelo_id,modelo,proveedor,publicacion,arnes,puntuacion,coste_por_tarea,coste_total
v2_Semi_Private,claude-opus-4-20250514-thinking-8k,Claude Opus 4 (Thinking 8K),Anthropic,2025-05-14,,0.0452,1.1569,
v2_Semi_Private,gpt-5-mini-2025-08-07-high,GPT-5 Mini (High),OpenAI,2025-08-07,,0.0444,0.1977,
v2_Semi_Private,gpt-5-4-mini-medium,GPT-5.4 Mini (Medium),OpenAI,2026-03-17,,0.0444,0.33,
v2_Semi_Private,gemini-2-5-pro-2025-06-17-thinking-16k,Gemini 2.5 Pro (Thinking 16K),Google,2025-06-17,,0.0403,0.7145,
v2_Semi_Private,gpt-5-mini-2025-08-07-medium,GPT-5 Mini (Medium),OpenAI,2025-08-07,,0.0403,0.0629,
v2_Semi_Private,claude-haiku-4-5-20251001-thinking-32k,Claude Haiku 4.5 (Thinking 32K),Anthropic,2025-10-01,,0.0403,0.3766,
v2_Semi_Private,deepseek-v3.2,Deepseek V3.2,DeepSeek,2025-12-01,,0.0403,0.12,
v2_Semi_Private,thinky-inkling-small-minimal,Inkling Small (Minimal),Thinking Machines,2026-07-30,,0.04027777777777777,0.05303395499999999,
v2_Semi_Private,claude-sonnet-4-5-20250929,Claude Sonnet 4.5,Anthropic,2025-09-29,,0.0375,0.1295,
v2_Semi_Private,openai-gpt-5-6-luna-low-2026-07-30,GPT-5.6 Luna 2026-07-30 (Low),OpenAI,2026-07-30,,0.03611111111111111,0.013629859999999995,
v2_Semi_Private,gpt-5-4-nano-high,GPT-5.4 Nano (High),OpenAI,2026-03-17,,0.0361,0.13,
v2_Semi_Private,gemini-3-flash-preview-thinking-minimal,Gemini 3 Flash Preview (Minimal),Google,2025-12-17,,0.0333,0.0205,
v2_Semi_Private,o3-mini-2025-01-31-high,o3-mini (High),OpenAI,2025-01-31,,0.0299,0.5472,
v2_Semi_Private,o3-2025-04-16-medium,o3 (Medium),OpenAI,2025-04-16,,0.0298,0.4787,
v2_Semi_Private,gemini-2-5-pro-2025-06-17-thinking-8k,Gemini 2.5 Pro (Thinking 8K),Google,2025-06-17,,0.0292,0.4439,
v2_Semi_Private,claude-haiku-4-5-20251001-thinking-16k,Claude Haiku 4.5 (Thinking 16K),Anthropic,2025-10-01,,0.0278,0.1392,
v2_Semi_Private,gemini-3-6-flash-minimal,Gemini 3.6 Flash (Minimal),Google,2026-07-21,,0.02638888888888889,0.07084053750000002,
v2_Semi_Private,gpt-5-nano-2025-08-07-high,GPT-5 Nano (High),OpenAI,2025-08-07,,0.0261,0.0295,
v2_Semi_Private,gemini-2-5-flash-preview-05-20-thinking-24k,Gemini 2.5 Flash (Preview) (Thinking 24K),Google,2025-05-20,,0.0254,0.3191,
v2_Semi_Private,ARChitects,ARChitects,ARC Prize 2024,2024-11-03,,0.025,0.2,
v2_Semi_Private,o4-mini-2025-04-16-medium,o4-mini (Medium),OpenAI,2025-04-16,,0.0236,0.2311,
v2_Semi_Private,gemini-2-5-flash-preview-05-20-thinking-1k,Gemini 2.5 Flash (Preview) (Thinking 1K),Google,2025-05-20,,0.0216,0.0302,
v2_Semi_Private,gemini-2-5-flash-preview-05-20-thinking-8k,Gemini 2.5 Flash (Preview) (Thinking 8K),Google,2025-05-20,,0.0212,0.1994,
v2_Semi_Private,claude-sonnet-4-20250514-thinking-8k-bedrock,Claude Sonnet 4 (Thinking 8K),Anthropic,2025-05-14,,0.0212,0.2654,
v2_Semi_Private,deepseek-v4-flash-0731-none,DeepSeek V4 Flash 0731 (None),DeepSeek,2026-07-31,,0.020833333333333332,0.0037609368333333336,
v2_Semi_Private,o3-mini-2025-01-31-medium,o3-mini (Medium),OpenAI,2025-01-31,,0.0208,0.2843,
v2_Semi_Private,o3-pro-2025-06-10-low,o3-Pro (Low),OpenAI,2025-06-10,,0.0205,2.2293,
v2_Semi_Private,o3-2025-04-16-low,o3 (Low),OpenAI,2025-04-16,,0.0199,0.2343,
v2_Semi_Private,gemini-2-5-flash-preview-05-20-thinking-16k,Gemini 2.5 Flash (Preview) (Thinking 16K),Google,2025-05-20,,0.0198,0.3173,
v2_Semi_Private,o3-pro-2025-06-10-medium,o3-Pro (Medium),OpenAI,2025-06-10,,0.0194,4.7441,
v2_Semi_Private,gpt-5-2025-08-07-low,GPT-5 (Low),OpenAI,2025-08-07,,0.0194,0.1896,
v2_Semi_Private,gpt-5-2025-08-07-low,GPT-5 (Low),OpenAI,2025-08-07,,0.0194,0.1896,
v2_Semi_Private,gpt-5-1-2025-11-13-thinking-low,"GPT-5.1 (Thinking, Low)",OpenAI,2025-11-13,,0.0194,0.129,
v2_Semi_Private,gpt-5-4-nano-medium,GPT-5.4 Nano (Medium),OpenAI,2026-03-17,,0.0194,0.06,
v2_Semi_Private,gemini-2-5-flash-preview-05-20,Gemini 2.5 Flash (Preview),Google,2025-05-20,,0.0169,0.057,
v2_Semi_Private,o4-mini-2025-04-16-low,o4-mini (Low),OpenAI,2025-04-16,,0.0167,0.05,
v2_Semi_Private,gpt-5-mini-2025-08-07-minimal,GPT-5 Mini (Minimal),OpenAI,2025-08-07,,0.0167,0.0094,
v2_Semi_Private,claude-haiku-4-5-20251001-thinking-8k,Claude Haiku 4.5 (Thinking 8K),Anthropic,2025-10-01,,0.0167,0.0909,
v2_Semi_Private,Icecuber,Icecuber,ARC Prize 2024,2023-11-03,,0.016,0.13,
v2_Semi_Private,gpt-5-4-nano-low,GPT-5.4 Nano (Low),OpenAI,2026-03-17,,0.0153,0.01,
v2_Semi_Private,gemini-3-5-flash-lite-low,Gemini 3.5 Flash-Lite (Low),Google,2026-07-21,,0.015277777777777777,0.017051445000000005,
v2_Semi_Private,Gemini 2.0 Flash,Gemini 2.0 Flash,Google,2025-02-02,,0.013,0.004,
v2_Semi_Private,R1,Deepseek R1,DeepSeek,2025-01-22,,0.013,0.08,
v2_Semi_Private,codex-mini-latest,Codex Mini (Latest),OpenAI,2025-05-23,,0.0127,0.23,
v2_Semi_Private,claude-sonnet-4-20250514,Claude Sonnet 4,Anthropic,2025-05-14,,0.0127,0.1272,
v2_Semi_Private,claude-opus-4-20250514,Claude Opus 4,Anthropic,2025-05-14,,0.0127,0.6388,
v2_Semi_Private,qwen3-235b-a22b-instruct-2507,Qwen3-235b-a22b Instruct (25/07),Alibaba,2025-07-25,,0.0125,0.0044,
v2_Semi_Private,claude-haiku-4-5-20251001,Claude Haiku 4.5,Anthropic,2025-10-01,,0.0125,0.0426,
v2_Semi_Private,claude-haiku-4-5-20251001-thinking-1k,Claude Haiku 4.5 (Thinking 1K),Anthropic,2025-10-01,,0.0125,0.0471,
v2_Semi_Private,gemini-3-flash-preview-thinking-low,Gemini 3 Flash Preview (Low),Google,2025-12-17,,0.0125,0.0249,
v2_Semi_Private,deepseek_r1_0528-openrouter,Deepseek R1 (05/28),DeepSeek,2025-05-28,,0.0112,0.0527,
v2_Semi_Private,gpt-5-4-mini-low,GPT-5.4 Mini (Low),OpenAI,2026-03-17,,0.0111,0.06,
v2_Semi_Private,Claude 3.7 Thinking 8K,Claude 3.7 (8K),Anthropic,2025-02-24,,0.009,0.36,
v2_Semi_Private,gpt-5-nano-2025-08-07-medium,GPT-5 Nano (Medium),OpenAI,2025-08-07,,0.0088,0.0137,
v2_Semi_Private,claude-sonnet-4-20250514-thinking-1k,Claude Sonnet 4 (Thinking 1K),Anthropic,2025-05-14,,0.0085,0.1425,
v2_Semi_Private,openai-gpt-5-6-luna-none-2026-07-30,GPT-5.6 Luna 2026-07-30 (None),OpenAI,2026-07-30,,0.008333333333333333,0.008186350000000002,
v2_Semi_Private,gemini-3-5-flash-lite-minimal,Gemini 3.5 Flash-Lite (Minimal),Google,2026-07-21,,0.008333333333333333,0.014339924166666665,
v2_Semi_Private,deepseek-v4-pro-0813-none,DeepSeek V4 Pro 0813 (None),DeepSeek,2026-08-13,,0.008333333333333333,0.040291977000000014,
v2_Semi_Private,o1-mini-2024-09-12,o1-mini,OpenAI,2024-09-12,,0.0083,0.1907,
v2_Semi_Private,gpt-5-mini-2025-08-07-low,GPT-5 Mini (Low),OpenAI,2025-08-07,,0.0083,0.0189,
v2_Semi_Private,gpt-5-2-2025-12-11-thinking-none,GPT-5.2,OpenAI,2025-12-11,,0.0083,0.0818,
v2_Semi_Private,Gemini 1.5 Pro,Gemini 1.5 Pro,Google,2025-02-15,,0.008,0.04,
v2_Semi_Private,gpt-4-5-2025-02-27,GPT-4.5,OpenAI,2025-02-27,,0.008,2.1,
v2_Semi_Private,Claude 3.7 Thinking 16K,Claude 3.7 (16K),Anthropic,2025-02-24,,0.007,0.51,
v2_Semi_Private,gpt-4-1-2025-04-14,GPT-4.1,OpenAI,2025-04-14,,0.0042,0.0691,
v2_Semi_Private,grok-3-mini-beta-low-openrouter,Grok 3 Mini (Low),xAI,2025-02-19,,0.0042,0.0131,
v2_Semi_Private,gpt-5-1-2025-11-13-thinking-none,"GPT-5.1 (Thinking, None)",OpenAI,2025-11-13,,0.0042,0.0581,
v2_Semi_Private,Claude 3.7 Thinking 1K,Claude 3.7 (1K),Anthropic,2025-02-24,,0.004,0.14,
v2_Semi_Private,Claude 3.7,Claude 3.7,Anthropic,2025-02-24,,0,0.12,
v2_Semi_Private,gpt-4o-2024-11-20,GPT-4o,OpenAI,2024-11-20,,0,0.08,
v2_Semi_Private,gpt-4o-mini-2024-07-18,GPT-4o-mini,OpenAI,2024-07-18,,0,0.01,
v2_Semi_Private,Llama-4-Maverick-17B-128E-Instruct-FP8-together,Llama 4 Maverick,Meta,2025-04-05,,0,0.0121,
v2_Semi_Private,Llama-4-Scout-17B-16E-Instruct-together,Llama 4 Scout,Meta,2025-04-05,,0,0.0062,
v2_Semi_Private,gpt-4-1-nano-2025-04-14,GPT-4.1-Nano,OpenAI,2025-04-14,,0,0.0036,
v2_Semi_Private,gpt-4-1-mini-2025-04-14,GPT-4.1-Mini,OpenAI,2025-04-14,,0,0.0139,
v2_Semi_Private,o3-mini-2025-01-31-low,o3-mini (Low),OpenAI,2025-01-31,,0,0.0623,
v2_Semi_Private,claude-opus-4-20250514-thinking-1k,Claude Opus 4 (Thinking 1K),Anthropic,2025-05-14,,0,0.7503,
v2_Semi_Private,grok-3-openrouter,Grok 3,xAI,2025-02-19,,0,0.1421,
v2_Semi_Private,magistral-small-2506,Magistral Small,Mistral,2025-06-10,,0,0.0488,
v2_Semi_Private,magistral-medium-2506,Magistral Medium,Mistral,2025-06-10,,0,0.1079,
v2_Semi_Private,magistral-medium-2506-thinking,Magistral Medium (Thinking),Mistral,2025-06-10,,0,0.123,
v2_Semi_Private,gemini-2-5-pro-2025-06-17-thinking-1k,Gemini 2.5 Pro (Thinking 1K),Google,2025-06-17,,0,0.0885,
v2_Semi_Private,gpt-5-2025-08-07-minimal,GPT-5 (Minimal),OpenAI,2025-08-07,,0,0.0562,
v2_Semi_Private,gpt-5-nano-2025-08-07-low,GPT-5 Nano (Low),OpenAI,2025-08-07,,0,0.0033,
v2_Semi_Private,gpt-5-nano-2025-08-07-minimal,GPT-5 Nano (Minimal),OpenAI,2025-08-07,,0,0.0025,
v2_Semi_Private,thinky-inkling-small-none,Inkling Small (None),Thinking Machines,2026-07-30,,0,0.010745875000000005,
v2_Semi_Private,openai-gpt-6-luna-none,GPT-6 Luna (None),OpenAI,2026-09-22,,0.0,0.0036990350000000003,
v3_Semi_Private,openai-gpt-6-astra-high-provider-adapter,GPT-6 Astra - Provider Adapter (High),OpenAI,2026-09-02,provider-adapter,0.99945712321257,,18816.63138
v3_Semi_Private,openai-gpt-6-astra-max-provider-adapter,GPT-6 Astra - Provider Adapter (Max),OpenAI,2026-09-02,provider-adapter,0.9855074288592295,,17331.95327
v3_Semi_Private,openai-gpt-6-astra-xhigh-provider-adapter,GPT-6 Astra - Provider Adapter (XHigh),OpenAI,2026-09-02,provider-adapter,0.9844155844155843,,18147.191119999996
v3_Semi_Private,openai-gpt-6-astra-medium-provider-adapter,GPT-6 Astra - Provider Adapter (Medium),OpenAI,2026-09-02,provider-adapter,0.9843861309255745,,19284.776630000004
v3_Semi_Private,openai-gpt-6-astra-low-provider-adapter,GPT-6 Astra - Provider Adapter (Low),OpenAI,2026-09-02,provider-adapter,0.9802838165829648,,21297.922310000005
v3_Semi_Private,openai-gpt-6-astra-none-provider-adapter,GPT-6 Astra - Provider Adapter (None),OpenAI,2026-09-02,provider-adapter,0.9672021831785531,,23456.663940000002
v3_Semi_Private,openai-gpt-6-astra-max,GPT-6 Astra (Max),OpenAI,2026-09-02,standard,0.6271280210060628,,26097.501720000007
v3_Semi_Private,openai-gpt-6-astra-xhigh,GPT-6 Astra (XHigh),OpenAI,2026-09-02,standard,0.5934295409146055,,37317.38768
v3_Semi_Private,openai-gpt-6-astra-high,GPT-6 Astra (High),OpenAI,2026-09-02,standard,0.5481905163612231,,40704.722830000006
v3_Semi_Private,openai-gpt-6-astra-medium,GPT-6 Astra (Medium),OpenAI,2026-09-02,standard,0.3858757449733784,,48090.34598999999
v3_Semi_Private,openai-gpt-6-astra-none,GPT-6 Astra (None),OpenAI,2026-09-02,standard,0.35177880317424,,49791.11317000001
v3_Semi_Private,google-gemini-3-8-flash-high-provider-adapter,Gemini 3.8 Flash - Provider Adapter (High),Google,2026-09-02,provider-adapter,0.35004243350752434,,4521.7983525
v3_Semi_Private,anthropic-claude-opus-5-high,Claude Opus 5 (High),Anthropic,2026-07-24,standard,0.3016,,20657.37
v3_Semi_Private,google-gemini-3-8-flash-medium-provider-adapter,Gemini 3.8 Flash - Provider Adapter (Medium),Google,2026-09-02,provider-adapter,0.24202718056957026,,3826.20432375
v3_Semi_Private,openai-gpt-6-astra-low,GPT-6 Astra (Low),OpenAI,2026-09-02,standard,0.17452190401133805,,38166.47030000001
v3_Semi_Private,google-gemini-3-8-flash-low-provider-adapter,Gemini 3.8 Flash - Provider Adapter (Low),Google,2026-09-02,provider-adapter,0.15071935405559647,,3158.1084112500002
v3_Semi_Private,google-gemini-3-8-flash-high,Gemini 3.8 Flash (High),Google,2026-09-02,standard,0.10366279223923121,,4398.2756895
v3_Semi_Private,openai-gpt-5-6-sol-max,GPT-5.6 Sol (Max),OpenAI,2026-07-09,standard,0.0778,,25064.11
v3_Semi_Private,openai-gpt-5-6-sol-xhigh,GPT-5.6 Sol (XHigh),OpenAI,2026-07-09,standard,0.0699,,19216.38
v3_Semi_Private,google-gemini-3-8-flash-low,Gemini 3.8 Flash (Low),Google,2026-09-02,standard,0.059895604936972165,,2669.05677675
v3_Semi_Private,google-gemini-3-8-flash-medium,Gemini 3.8 Flash (Medium),Google,2026-09-02,standard,0.039878093830617266,,2727.66378825
v3_Semi_Private,openai-gpt-5-6-sol-high,GPT-5.6 Sol (High),OpenAI,2026-07-09,standard,0.0215,,15176.07
v3_Semi_Private,xai-grok-4-6-xhigh,Grok 4.6 (XHigh),xAI,2026-08-11,standard,0.0211,,5612
v3_Semi_Private,anthropic-opus-4-8-high,Claude Opus 4.8 (High),Anthropic,2026-06-01,standard,0.0152,,10000
v3_Semi_Private,openai-gpt-5-6-sol-medium,GPT-5.6 Sol (Medium),OpenAI,2026-07-09,standard,0.0107,,12971.17
v3_Semi_Private,openai-gpt-5-6-terra-max,GPT-5.6 Terra (Max),OpenAI,2026-07-09,standard,0.008,,7918.31
v3_Semi_Private,openai-gpt-5-6-terra-xhigh,GPT-5.6 Terra (XHigh),OpenAI,2026-07-09,standard,0.0065,,6804.04
v3_Semi_Private,openai-gpt-6-luna-max-provider-adapter,GPT-6 Luna - Provider Adapter (Max),OpenAI,2026-09-22,provider-adapter,0.0058683868915549685,,237.1428722
v3_Semi_Private,anthropic-opus-4-6-max-effort,Anthropic Opus 4.6 (Max),Anthropic,2025-12-17,standard,0.0051,,8866.2
v3_Semi_Private,openai-gpt-6-luna-xhigh-provider-adapter,GPT-6 Luna - Provider Adapter (XHigh),OpenAI,2026-09-22,provider-adapter,0.005072886313635385,,223.17200050000002
v3_Semi_Private,openai-gpt-5-6-terra-high,GPT-5.6 Terra (High),OpenAI,2026-07-09,standard,0.0049,,5881.39
v3_Semi_Private,openai-gpt-5-5-2026-04-23-high,GPT-5.5 (High),OpenAI,2026-04-23,standard,0.0043,,10000
v3_Semi_Private,google-gemini-3-1-pro-preview,Gemini 3.1 Pro (Preview),Google,2026-03-05,standard,0.0042,,2213.53
v3_Semi_Private,openai-gpt-6-luna-high-provider-adapter,GPT-6 Luna - Provider Adapter (High),OpenAI,2026-09-22,provider-adapter,0.0037847731587690087,,223.89528660000002
v3_Semi_Private,openai-gpt-5-6-sol-low,GPT-5.6 Sol (Low),OpenAI,2026-07-09,standard,0.0033,,12805.6
v3_Semi_Private,xai-grok-4-5-medium,Grok 4.5 (Medium),xAI,2026-07-16,standard,0.0032,,8458.3
v3_Semi_Private,openai-gpt-6-luna-medium-provider-adapter,GPT-6 Luna - Provider Adapter (Medium),OpenAI,2026-09-22,provider-adapter,0.003161200923817726,,213.71995940000002
v3_Semi_Private,xai-grok-4-5-high,Grok 4.5 (High),xAI,2026-07-16,standard,0.003,,6892.87
v3_Semi_Private,xai-grok-4-5-low,Grok 4.5 (Low),xAI,2026-07-16,standard,0.0026,,8718.48
v3_Semi_Private,openai-gpt-6-luna-low-provider-adapter,GPT-6 Luna - Provider Adapter (Low),OpenAI,2026-09-22,provider-adapter,0.002374807559887363,,214.29109010000002
v3_Semi_Private,openai-gpt-5-4-2026-03-05-high,GPT-5.4 (High),OpenAI,2026-03-05,standard,0.0021,,5187.41
v3_Semi_Private,openai-gpt-6-luna-medium,GPT-6 Luna (Medium),OpenAI,2026-09-22,standard,0.0019415284639354709,,241.2797313
v3_Semi_Private,openai-gpt-6-luna-high,GPT-6 Luna (High),OpenAI,2026-09-22,standard,0.0018024216987988248,,255.97928910000002
v3_Semi_Private,anthropic-opus-4-7-high,Opus 4.7 (High),Anthropic,2026-04-16,standard,0.0018,,10000
v3_Semi_Private,openai-gpt-5-6-luna-max,GPT-5.6 Luna (Max),OpenAI,2026-07-09,standard,0.0018,,3189.42
v3_Semi_Private,openai-gpt-5-6-luna-low,GPT-5.6 Luna (Low),OpenAI,2026-07-09,standard,0.0017,,2307.49
v3_Semi_Private,openai-gpt-5-6-luna-medium,GPT-5.6 Luna (Medium),OpenAI,2026-07-09,standard,0.0017,,2379.13
v3_Semi_Private,openai-gpt-6-luna-xhigh,GPT-6 Luna (XHigh),OpenAI,2026-09-22,standard,0.0016413333960356602,,262.6844075
v3_Semi_Private,openai-gpt-6-luna-max,GPT-6 Luna (Max),OpenAI,2026-09-22,standard,0.0010360997760319559,,262.2377791
v3_Semi_Private,openai-gpt-5-6-luna-high,GPT-5.6 Luna (High),OpenAI,2026-07-09,standard,0.001,,2482.44
v3_Semi_Private,xai-grok-4-20-beta-0309-reasoning,Grok 4.20 (Beta Reasoning),xAI,2026-03-05,standard,0.0009,,3775
v3_Semi_Private,openai-gpt-5-6-terra-medium,GPT-5.6 Terra (Medium),OpenAI,2026-07-09,standard,0.0008,,5895.31
v3_Semi_Private,openai-gpt-6-luna-none-provider-adapter,GPT-6 Luna - Provider Adapter (None),OpenAI,2026-09-22,provider-adapter,0.00046440444355949666,,205.03171590000002
v3_Semi_Private,openai-gpt-6-luna-low,GPT-6 Luna (Low),OpenAI,2026-09-22,standard,0.0003291205821227175,,228.8330075
v3_Semi_Private,openai-gpt-6-luna-none,GPT-6 Luna (None),OpenAI,2026-09-22,standard,0.0002791945504283949,,229.77104200000002
v3_Semi_Private,openai-gpt-5-6-luna-xhigh,GPT-5.6 Luna (XHigh),OpenAI,2026-07-09,standard,0.0002,,2801.59
v3_Semi_Private,openai-gpt-5-6-terra-low,GPT-5.6 Terra (Low),OpenAI,2026-07-09,standard,0.0001,,5068.48
